average_price,total_volume,geography
0.96,256817.48,Indianapolis
1.14,210881.07,Jacksonville
0.99,430611.26,Las Vegas
1.08,2845564.68,Los Angeles
1.08,112387.96,Louisville
1.38,721750.54,Miami/Ft. Lauderdale
1.23,3727718.68,Midsouth
0.99,269717.02,Nashville
1.0,332313.4,New Orleans/Mobile
1.32,1916173.12,New York
1.26,5421793.15,Northeast
1.16,517746.32,Northern New England
1.22,469150.86,Orlando
1.26,543651.03,Philadelphia
0.77,1256268.72,Phoenix/Tucson
1.29,150489.51,Pittsburgh
1.05,2382979.49,Plains
1.04,757553.88,Portland
1.25,383029.47,Raleigh/Greensboro
1.19,295719.93,Richmond/Norfolk
1.07,188622.73,Roanoke
1.15,583816.07,Sacramento
1.13,512420.25,San Diego
0.97,1334224.75,San Francisco
1.23,671486.39,Seattle
1.13,473705.97,South Carolina
0.71,8712434.41,South Central
1.18,4736965.36,Southeast
1.11,121225.67,Spokane
1.31,182741.77,St. Louis
1.19,89555.63,Syracuse
1.34,506539.5,Tampa
1.04,44313979.3,Total U.S.
1.01,7726819.22,West
0.81,1084508.39,West Tex/New Mexico
0.95,170690.04,Albany
0.98,766871.65,Atlanta
1.11,1256281.65,Baltimore/Washington
1.19,111308.13,Boise
1.08,883607.95,Boston
1.16,193797.84,Buffalo/Rochester
1.16,6375659.22,California
1.26,304727.34,Charlotte
1.45,821127.9,Chicago
0.89,328610.51,Cincinnati/Dayton
1.01,195297.83,Columbus
0.85,1321951.16,Dallas/Ft. Worth
1.14,970135.0,Denver
1.14,423875.4,Detroit
1.5,182539.21,Grand Rapids
1.21,3917834.41,Great Lakes
1.09,356561.21,Harrisburg/Scranton
1.1,500917.41,Hartford/Springfield
0.78,1442429.41,Houston
1.18,177282.97,Indianapolis
1.08,279716.84,Jacksonville
1.09,396075.04,Las Vegas
1.06,3165706.56,Los Angeles
1.09,116515.59,Louisville
1.11,1068549.83,Miami/Ft. Lauderdale
1.12,4293974.11,Midsouth
1.0,293893.89,Nashville
0.97,386294.92,New Orleans/Mobile
1.13,2484852.67,New York
1.1,6678816.69,Northeast
1.05,576647.79,Northern New England
1.08,603825.4,Orlando
1.13,635262.78,Philadelphia
0.71,1372259.3,Phoenix/Tucson
0.99,204292.73,Pittsburgh
1.1,2390888.95,Plains
1.16,737447.07,Portland
1.23,404605.55,Raleigh/Greensboro
1.18,325216.56,Richmond/Norfolk
1.08,195489.72,Roanoke
1.34,479557.36,Sacramento
1.06,580811.76,San Diego
1.44,771379.01,San Francisco
1.43,561718.39,Seattle
1.09,544533.07,South Carolina
0.86,6794652.03,South Central
1.06,5998471.73,Southeast
1.27,100922.54,Spokane
1.23,216822.17,St. Louis
1.05,100592.67,Syracuse
1.1,707713.59,Tampa
1.07,43856758.99,Total U.S.
1.05,7406461.8,West
0.84,971399.59,West Tex/New Mexico
1.09,195176.41,Albany
0.83,1115414.22,Atlanta
1.04,1416788.72,Baltimore/Washington
1.01,146195.48,Boise
1.07,951681.75,Boston
1.12,223134.0,Buffalo/Rochester
0.85,10094234.35,California
0.93,465904.9,Charlotte
1.03,1405374.09,Chicago
0.73,505491.26,Cincinnati/Dayton
0.74,402841.56,Columbus
0.69,1960909.65,Dallas/Ft. Worth
0.94,1293645.42,Denver
0.79,886942.76,Detroit
1.03,323230.45,Grand Rapids
0.87,7059591.58,Great Lakes
1.08,430247.11,Harrisburg/Scranton
1.07,634308.9,Hartford/Springfield
0.62,2276760.73,Houston
0.84,336113.25,Indianapolis
0.94,353212.79,Jacksonville
1.03,478067.88,Las Vegas
0.84,4576287.5,Los Angeles
0.85,196897.26,Louisville
0.96,1331567.2,Miami/Ft. Lauderdale
0.91,6168571.61,Midsouth
0.78,449995.2,Nashville
0.93,447860.29,New Orleans/Mobile
1.18,3671266.93,New York
1.12,8836406.22,Northeast
0.95,917983.95,Northern New England
0.95,752162.24,Orlando
1.19,836788.62,Philadelphia
0.68,1672663.29,Phoenix/Tucson
0.97,234225.88,Pittsburgh
0.91,3514863.13,Plains
0.91,1056261.3,Portland
0.91,619710.6,Raleigh/Greensboro
0.81,574105.16,Richmond/Norfolk
0.78,352261.54,Roanoke
0.89,819053.65,Sacramento
0.83,795859.54,San Diego
0.87,1626642.95,San Francisco
1.14,966683.84,Seattle
0.92,729414.11,South Carolina
0.7,10252748.73,South Central
0.91,7810474.62,Southeast
1.09,151408.12,Spokane
1.04,328505.11,St. Louis
1.09,115458.78,Syracuse
0.95,839628.48,Tampa
0.89,63716144.15,Total U.S.
0.91,9979253.96,West
0.79,1214824.11,West Tex/New Mexico
1.26,141423.42,Albany
0.88,818921.18,Atlanta
1.21,1100047.2,Baltimore/Washington
1.12,117958.6,Boise
1.09,884528.06,Boston
1.13,204317.09,Buffalo/Rochester
1.05,6788833.84,California
1.23,295237.78,Charlotte
1.21,939728.44,Chicago
0.84,306515.57,Cincinnati/Dayton
0.81,269775.97,Columbus
0.75,1626471.86,Dallas/Ft. Worth
0.93,1149303.87,Denver
0.96,542545.01,Detroit
1.44,189642.33,Grand Rapids
1.03,4619011.81,Great Lakes
1.06,411718.28,Harrisburg/Scranton
1.12,497433.85,Hartford/Springfield
0.54,2091311.46,Houston
0.96,247912.58,Indianapolis
1.15,208153.92,Jacksonville
1.03,385318.21,Las Vegas
0.92,3344269.24,Los Angeles
0.92,137375.15,Louisville
1.37,741439.43,Miami/Ft. Lauderdale
1.07,4342441.31,Midsouth
0.88,315855.29,Nashville
1.09,335091.93,New Orleans/Mobile
1.16,2457535.66,New York
1.13,6694854.89,Northeast
1.03,567730.66,Northern New England
1.23,459103.68,Orlando
1.19,653609.37,Philadelphia
0.72,1322015.38,Phoenix/Tucson
0.99,201150.1,Pittsburgh
1.09,2338822.5,Plains
1.11,787559.88,Portland
1.13,413181.34,Raleigh/Greensboro
0.96,373616.78,Richmond/Norfolk
0.9,233816.37,Roanoke
1.24,528952.41,Sacramento
1.01,541012.81,San Diego
1.28,861725.29,San Francisco
1.29,687259.91,Seattle
1.06,501042.16,South Carolina
0.71,8628945.2,South Central
1.13,4973822.65,Southeast
1.23,106878.21,Spokane
1.16,215518.07,St. Louis
1.16,105255.03,Syracuse
1.31,484405.57,Tampa
1.0,46371245.84,Total U.S.
0.98,7984513.6,West
0.76,1076566.93,West Tex/New Mexico
1.39,146026.55,Albany
0.98,736214.03,Atlanta
1.42,930182.46,Baltimore/Washington
1.05,120921.06,Boise
1.23,744286.38,Boston
1.17,180612.53,Buffalo/Rochester
1.15,6107948.96,California
1.15,320281.11,Charlotte
1.24,895126.67,Chicago
1.05,275586.88,Cincinnati/Dayton
1.0,211785.38,Columbus
0.75,1637704.04,Dallas/Ft. Worth
1.02,958398.44,Denver
1.14,406560.24,Detroit
1.41,190440.25,Grand Rapids
1.16,3906285.89,Great Lakes
1.13,359663.65,Harrisburg/Scranton
1.29,399286.91,Hartford/Springfield
0.51,2319971.72,Houston
1.11,206622.29,Indianapolis
1.09,250961.6,Jacksonville
1.12,340245.85,Las Vegas
1.04,2927652.39,Los Angeles
1.07,116659.32,Louisville
1.1,959734.11,Miami/Ft. Lauderdale
1.13,4049413.9,Midsouth
0.95,297500.2,Nashville
0.95,364732.72,New Orleans/Mobile
1.31,1889083.21,New York
1.25,5601182.31,Northeast
1.07,558212.11,Northern New England
1.09,574100.57,Orlando
1.27,562547.36,Philadelphia
0.76,1285352.41,Phoenix/Tucson
1.27,140907.28,Pittsburgh
1.1,2335948.49,Plains
0.88,987854.18,Portland
1.12,421526.27,Raleigh/Greensboro
0.87,378680.21,Richmond/Norfolk
0.95,200047.25,Roanoke
1.32,495650.7,Sacramento
0.99,511700.87,San Diego
1.43,791906.17,San Francisco
1.04,856479.04,Seattle
1.03,530419.8,South Carolina
0.69,8849426.91,South Central
1.05,5571363.28,Southeast
0.91,150147.2,Spokane
1.19,206448.8,St. Louis
1.25,98927.43,Syracuse
1.09,635027.1,Tampa
1.02,44458798.3,Total U.S.
0.95,8037228.62,West
0.82,1016802.97,West Tex/New Mexico
1.09,153603.62,Albany
0.98,725611.79,Atlanta
1.23,1109468.71,Baltimore/Washington
1.07,123206.6,Boise
1.09,1009164.35,Boston
1.18,206853.82,Buffalo/Rochester
1.15,6508694.8,California
1.27,303101.69,Charlotte
1.19,926110.32,Chicago
1.12,306634.72,Cincinnati/Dayton
1.04,223058.12,Columbus
0.72,1794629.69,Dallas/Ft. Worth
1.16,861003.62,Denver
1.14,459068.42,Detroit
1.57,187668.0,Grand Rapids
1.18,4223314.84,Great Lakes
1.14,382698.14,Harrisburg/Scranton
1.15,524127.03,Hartford/Springfield
0.53,2295180.38,Houston
1.17,221200.67,Indianapolis
1.06,239882.41,Jacksonville
1.1,399933.37,Las Vegas
1.02,3184339.1,Los Angeles
1.09,124447.82,Louisville
1.32,779621.25,Miami/Ft. Lauderdale
1.16,4204402.97,Midsouth
0.99,291903.0,Nashville
0.97,388043.1,New Orleans/Mobile
1.14,2722373.67,New York
1.14,7156855.33,Northeast
1.02,677990.67,Northern New England
1.2,499870.34,Orlando
1.24,631489.69,Philadelphia
0.74,1417122.81,Phoenix/Tucson
1.29,148549.49,Pittsburgh
0.97,2842911.62,Plains
1.01,878791.82,Portland
1.22,400836.13,Raleigh/Greensboro
1.11,343527.59,Richmond/Norfolk
1.07,202537.77,Roanoke
1.33,528364.19,Sacramento
1.06,568411.59,San Diego
1.43,809183.25,San Francisco
1.18,713336.75,Seattle
1.09,523531.77,South Carolina
0.7,9157655.54,South Central
1.14,5101163.5,Southeast
1.07,132012.75,Spokane
1.12,253839.12,St. Louis
1.15,97463.68,Syracuse
1.29,526122.38,Tampa
1.03,47105314.28,Total U.S.
1.01,7910315.69,West
0.86,1072098.57,West Tex/New Mexico
1.22,136071.39,Albany
0.98,755986.39,Atlanta
1.47,945095.36,Baltimore/Washington
1.17,110102.3,Boise
1.29,831230.87,Boston
1.16,211776.68,Buffalo/Rochester
1.1,7111190.03,California
1.25,287984.27,Charlotte
1.2,935297.56,Chicago
1.11,282388.21,Cincinnati/Dayton
1.06,216525.62,Columbus
0.79,1578363.98,Dallas/Ft. Worth
0.97,1055266.78,Denver
1.18,498251.44,Detroit
1.44,230226.89,Grand Rapids
1.19,4226079.91,Great Lakes
1.14,375707.3,Harrisburg/Scranton
1.28,406050.82,Hartford/Springfield
0.78,1482486.14,Houston
1.17,210347.78,Indianapolis
1.09,273960.35,Jacksonville
1.08,388206.13,Las Vegas
0.96,3433759.97,Los Angeles
1.11,124564.89,Louisville
1.12,989235.06,Miami/Ft. Lauderdale
1.23,3890137.58,Midsouth
0.99,303139.61,Nashville
0.95,380354.51,New Orleans/Mobile
1.28,2075679.37,New York
1.24,6076276.2,Northeast
1.1,646079.08,Northern New England
1.09,580532.68,Orlando
1.26,605989.47,Philadelphia
0.74,1351160.32,Phoenix/Tucson
1.26,136331.51,Pittsburgh
1.09,2395661.06,Plains
1.16,701388.98,Portland
1.24,375694.41,Raleigh/Greensboro
1.14,333891.1,Richmond/Norfolk
1.09,190364.68,Roanoke
1.23,595937.52,Sacramento
1.01,597493.68,San Diego
1.39,904180.89,San Francisco
1.39,570731.8,Seattle
1.1,531019.05,South Carolina
0.81,7727904.88,South Central
1.07,5719987.9,Southeast
1.25,100515.79,Spokane
1.1,246076.21,St. Louis
1.16,101726.09,Syracuse
1.1,638461.97,Tampa
1.07,44705039.05,Total U.S.
1.02,7557801.56,West
0.82,1016611.05,West Tex/New Mexico
0.95,162813.63,Albany
0.98,700321.46,Atlanta
1.24,1094959.31,Baltimore/Washington
1.21,101953.34,Boise
1.03,1190209.04,Boston
1.14,208926.29,Buffalo/Rochester
1.07,7042283.35,California
1.21,301189.5,Charlotte
1.21,907779.98,Chicago
1.1,299406.76,Cincinnati/Dayton
1.08,228316.86,Columbus
0.78,1584621.89,Dallas/Ft. Worth
1.05,975679.65,Denver
1.18,480625.47,Detroit
1.5,186642.44,Grand Rapids
1.19,4105136.03,Great Lakes
1.1,384370.68,Harrisburg/Scranton
1.11,538930.56,Hartford/Springfield
0.71,1561109.36,Houston
1.18,202659.44,Indianapolis
1.09,243280.38,Jacksonville
1.1,356540.92,Las Vegas
0.95,3354226.35,Los Angeles
1.1,120643.9,Louisville
1.3,798283.04,Miami/Ft. Lauderdale
1.13,4180737.97,Midsouth
0.97,284058.08,Nashville
1.01,317027.71,New Orleans/Mobile
1.17,2502227.87,New York
1.1,7281658.42,Northeast
0.91,796193.02,Northern New England
1.22,497180.62,Orlando
1.25,598172.83,Philadelphia
0.57,1752235.14,Phoenix/Tucson
0.99,188140.89,Pittsburgh
1.1,2336131.26,Plains
1.05,706447.39,Portland
1.15,418809.7,Raleigh/Greensboro
1.09,344937.56,Richmond/Norfolk
1.04,198267.78,Roanoke
1.13,620218.33,Sacramento
1.03,552819.78,San Diego
1.38,931763.63,San Francisco
1.16,703877.12,Seattle
1.07,517868.02,South Carolina
0.81,7476012.11,South Central
1.15,4993699.03,Southeast
1.02,118808.16,Spokane
1.2,215315.35,St. Louis
1.05,109568.09,Syracuse
1.29,511870.17,Tampa
1.03,45613372.42,Total U.S.
0.92,8197714.28,West
0.83,968137.9,West Tex/New Mexico
1.17,180163.16,Albany
0.97,769302.33,Atlanta
1.45,953696.55,Baltimore/Washington
1.24,95815.04,Boise
1.25,869355.03,Boston
1.17,225383.85,Buffalo/Rochester
1.14,6719738.66,California
1.23,294786.3,Charlotte
1.21,910549.74,Chicago
1.07,313431.35,Cincinnati/Dayton
1.07,218058.09,Columbus
0.86,1469579.62,Dallas/Ft. Worth
0.98,993504.41,Denver
1.19,466531.96,Detroit
1.66,168681.26,Grand Rapids
1.19,4134267.24,Great Lakes
1.13,369051.63,Harrisburg/Scranton
1.28,427044.67,Hartford/Springfield
0.84,1434596.98,Houston
1.16,216740.42,Indianapolis
1.1,267395.51,Jacksonville
0.98,365750.53,Las Vegas
1.02,3251137.49,Los Angeles
0.98,143206.28,Louisville
1.12,1019428.74,Miami/Ft. Lauderdale
1.19,4043773.22,Midsouth
0.92,311327.07,Nashville
0.96,380471.18,New Orleans/Mobile
1.27,2104887.09,New York
1.2,6563643.54,Northeast
1.0,913079.38,Northern New England
1.11,586760.63,Orlando
1.15,666996.96,Philadelphia
0.74,1291458.88,Phoenix/Tucson
1.27,135821.18,Pittsburgh
1.13,2383584.27,Plains
1.24,605963.19,Portland
1.22,390870.27,Raleigh/Greensboro
1.16,328987.45,Richmond/Norfolk
1.07,189588.54,Roanoke
1.26,567508.26,Sacramento
1.09,546879.97,San Diego
1.4,868099.51,San Francisco
1.55,515268.14,Seattle
1.06,564597.82,South Carolina
0.87,7235255.98,South Central
1.06,5857337.21,Southeast
1.39,82736.12,Spokane
1.32,200609.74,St. Louis
1.17,111442.56,Syracuse
1.1,643041.99,Tampa
1.09,44009084.78,Total U.S.
1.03,7071484.65,West
0.78,1057469.75,West Tex/New Mexico
1.23,126011.43,Albany
1.0,690971.24,Atlanta
1.41,899708.26,Baltimore/Washington
1.16,111773.47,Boise
1.15,896730.29,Boston
1.15,195244.06,Buffalo/Rochester
1.13,6508328.72,California
1.29,263033.5,Charlotte
1.17,1000474.98,Chicago
0.89,369836.93,Cincinnati/Dayton
0.84,292918.14,Columbus
0.81,1502209.85,Dallas/Ft. Worth
1.15,831725.95,Denver
0.87,711541.15,Detroit
0.99,350638.34,Grand Rapids
0.99,5381230.51,Great Lakes
1.13,347915.44,Harrisburg/Scranton
1.25,435085.99,Hartford/Springfield
0.73,1619746.83,Houston
0.91,281717.84,Indianapolis
1.09,241233.25,Jacksonville
0.97,389211.41,Las Vegas
0.99,3166216.92,Los Angeles
0.99,137157.33,Louisville
1.31,821950.4,Miami/Ft. Lauderdale
1.19,3771841.21,Midsouth
0.96,279398.1,Nashville
1.01,358901.86,New Orleans/Mobile
1.22,2255253.2,New York
1.19,6292669.15,Northeast
1.15,612532.5,Northern New England
1.19,507267.73,Orlando
1.2,638611.36,Philadelphia
0.61,1579740.52,Phoenix/Tucson
1.2,138325.06,Pittsburgh
1.1,2281644.71,Plains
0.99,835217.23,Portland
1.22,365165.44,Raleigh/Greensboro
1.14,304885.16,Richmond/Norfolk
1.06,186438.92,Roanoke
1.3,545050.5,Sacramento
1.09,519747.37,San Diego
1.39,849741.69,San Francisco
1.37,662828.59,Seattle
1.1,505630.69,South Carolina
0.8,7594319.73,South Central
1.15,5019888.69,Southeast
1.25,101452.61,Spokane
1.3,182386.66,St. Louis
1.19,89337.5,Syracuse
1.27,540337.08,Tampa
1.04,44742749.88,Total U.S.
0.97,7892827.19,West
0.78,1056997.45,West Tex/New Mexico
1.14,142334.76,Albany
1.0,719970.48,Atlanta
1.42,953414.48,Baltimore/Washington
1.2,109983.73,Boise
1.28,807473.71,Boston
1.15,200352.32,Buffalo/Rochester
1.09,7180156.76,California
1.19,292570.77,Charlotte
1.21,946025.89,Chicago
0.91,335371.41,Cincinnati/Dayton
0.89,254624.18,Columbus
0.79,1605266.48,Dallas/Ft. Worth
1.14,928649.09,Denver
1.02,530774.95,Detroit
1.41,188490.96,Grand Rapids
1.1,4459370.18,Great Lakes
1.12,342658.3,Harrisburg/Scranton
1.26,434227.66,Hartford/Springfield
0.74,1592645.08,Houston
1.03,222817.19,Indianapolis
0.95,308200.92,Jacksonville
1.02,405527.94,Las Vegas
1.04,3179277.19,Los Angeles
1.02,137762.62,Louisville
0.96,1143131.13,Miami/Ft. Lauderdale
1.19,3962203.01,Midsouth
0.93,289203.87,Nashville
0.95,376910.41,New Orleans/Mobile
1.23,2204447.69,New York
1.22,6193875.15,Northeast
1.27,614286.01,Northern New England
0.94,674317.37,Orlando
1.23,584042.14,Philadelphia
0.75,1260976.96,Phoenix/Tucson
1.2,156745.48,Pittsburgh
1.09,2507368.36,Plains
1.18,656239.65,Portland
1.18,378778.75,Raleigh/Greensboro
1.15,309863.31,Richmond/Norfolk
1.08,192917.5,Roanoke
1.24,621095.85,Sacramento
1.09,584547.7,San Diego
1.17,1037535.75,San Francisco
1.35,591603.07,Seattle
1.05,542710.98,South Carolina
0.82,7645570.39,South Central
0.97,6217511.25,Southeast
1.28,100710.21,Spokane
1.09,248958.81,St. Louis
1.18,100778.64,Syracuse
0.94,754434.07,Tampa
1.05,45572739.17,Total U.S.
1.05,7406684.06,West
0.78,1055775.13,West Tex/New Mexico
1.37,130435.33,Albany
0.92,733370.59,Atlanta
1.38,1005050.62,Baltimore/Washington
1.27,103017.94,Boise
1.29,843260.92,Boston
1.09,218131.08,Buffalo/Rochester
1.01,8275528.18,California
1.23,283548.74,Charlotte
1.22,929878.96,Chicago
0.97,316865.81,Cincinnati/Dayton
0.92,227788.78,Columbus
0.73,1776489.96,Dallas/Ft. Worth
1.02,1073678.42,Denver
1.07,489136.08,Detroit
1.47,191407.7,Grand Rapids
1.13,4337787.49,Great Lakes
1.01,434745.39,Harrisburg/Scranton
1.26,449999.55,Hartford/Springfield
0.64,2084147.39,Houston
1.05,230472.86,Indianapolis
1.07,252289.59,Jacksonville
1.04,410209.28,Las Vegas
1.04,3414540.73,Los Angeles
0.97,142520.42,Louisville
1.32,830387.65,Miami/Ft. Lauderdale
1.14,4217323.25,Midsouth
0.83,357328.73,Nashville
1.0,359771.37,New Orleans/Mobile
1.25,2189776.41,New York
1.22,6552745.25,Northeast
1.28,673051.67,Northern New England
1.17,517375.33,Orlando
1.15,644258.21,Philadelphia
0.77,1358173.39,Phoenix/Tucson
1.12,154532.2,Pittsburgh
1.07,2576141.81,Plains
1.12,674703.37,Portland
1.17,392085.82,Raleigh/Greensboro
1.05,333988.57,Richmond/Norfolk
0.97,220620.56,Roanoke
1.11,696242.16,Sacramento
1.11,592440.3,San Diego
0.95,1484762.18,San Francisco
1.53,503807.75,Seattle
1.06,515231.81,South Carolina
0.74,9050347.7,South Central
1.12,5153587.0,Southeast
1.39,90910.2,Spokane
1.17,241493.7,St. Louis
1.16,104238.48,Syracuse
1.24,540541.22,Tampa
1.03,47848189.79,Total U.S.
1.04,7684729.09,West
0.85,1077981.04,West Tex/New Mexico
1.39,132091.9,Albany
0.89,777094.8,Atlanta
1.44,873112.54,Baltimore/Washington
1.16,107978.15,Boise
1.23,830108.17,Boston
1.16,189577.39,Buffalo/Rochester
1.14,6651796.99,California
1.28,263245.74,Charlotte
1.22,931627.18,Chicago
0.95,300718.01,Cincinnati/Dayton
0.89,229774.43,Columbus
0.77,1668684.24,Dallas/Ft. Worth
1.02,1012309.59,Denver
1.04,509997.29,Detroit
1.38,214200.53,Grand Rapids
1.12,4192461.62,Great Lakes
1.02,335228.53,Harrisburg/Scranton
1.25,391123.63,Hartford/Springfield
0.72,1680785.16,Houston
1.07,209654.69,Indianapolis
1.12,239306.69,Jacksonville
1.03,373425.82,Las Vegas
1.05,3136668.81,Los Angeles
1.1,110437.07,Louisville
1.35,821141.04,Miami/Ft. Lauderdale
1.14,3806707.14,Midsouth
0.77,339924.25,Nashville
1.11,327531.38,New Orleans/Mobile
1.19,1994054.25,New York
1.2,5921732.45,Northeast
1.26,705072.63,Northern New England
1.2,497473.76,Orlando
1.15,551409.82,Philadelphia
0.78,1231210.24,Phoenix/Tucson
1.13,146419.63,Pittsburgh
1.11,2244531.91,Plains
1.18,668221.55,Portland
1.18,362332.13,Raleigh/Greensboro
1.0,314452.49,Richmond/Norfolk
0.93,200789.12,Roanoke
1.31,546116.85,Sacramento
1.15,523531.8,San Diego
1.31,920704.56,San Francisco
1.4,604198.36,Seattle
1.11,473582.9,South Carolina
0.79,8023898.53,South Central
1.15,5030382.08,Southeast
1.28,99737.24,Spokane
1.2,200890.63,St. Louis
1.25,93187.98,Syracuse
1.3,510404.83,Tampa
1.07,43126773.22,Total U.S.
1.05,7255262.45,West
0.84,967488.59,West Tex/New Mexico
1.15,133410.33,Albany
0.98,688441.94,Atlanta
1.42,869102.95,Baltimore/Washington
1.2,104860.82,Boise
1.28,723377.81,Boston
1.16,173973.43,Buffalo/Rochester
1.14,6778957.79,California
1.29,254424.96,Charlotte
1.29,821297.44,Chicago
1.11,300814.67,Cincinnati/Dayton
1.0,225180.59,Columbus
0.88,1481054.59,Dallas/Ft. Worth
1.18,862015.17,Denver
1.0,559688.33,Detroit
1.03,308440.15,Grand Rapids
1.09,4412028.34,Great Lakes
1.03,340565.45,Harrisburg/Scranton
1.25,339549.56,Hartford/Springfield
0.76,1539315.55,Houston
1.1,215811.65,Indianapolis
1.1,240487.35,Jacksonville
0.99,398170.97,Las Vegas
1.11,2965240.83,Los Angeles
1.04,118057.01,Louisville
1.35,809355.89,Miami/Ft. Lauderdale
1.19,3573497.39,Midsouth
0.93,272526.37,Nashville
1.12,319368.66,New Orleans/Mobile
1.21,1889995.05,New York
1.19,5610920.04,Northeast
1.4,572080.56,Northern New England
1.2,505277.59,Orlando
1.07,631992.55,Philadelphia
0.84,1231569.04,Phoenix/Tucson
0.95,191222.13,Pittsburgh
1.12,2238640.95,Plains
1.12,751232.74,Portland
1.2,349537.26,Raleigh/Greensboro
1.12,275956.72,Richmond/Norfolk
1.0,175180.95,Roanoke
1.24,589774.58,Sacramento
1.17,529488.04,San Diego
1.16,1103334.67,San Francisco
1.42,631093.45,Seattle
1.13,461152.22,South Carolina
0.88,7171157.2,South Central
1.17,4877587.61,Southeast
1.28,101792.72,Spokane
1.2,202816.3,St. Louis
1.14,92132.75,Syracuse
1.28,531432.55,Tampa
1.1,41906916.84,Total U.S.
1.09,7244127.53,West
0.83,995524.93,West Tex/New Mexico
1.15,147424.6,Albany
0.98,638314.28,Atlanta
1.29,931839.95,Baltimore/Washington
1.35,87776.65,Boise
1.12,886169.01,Boston
1.17,175666.82,Buffalo/Rochester
1.19,6501318.77,California
1.34,253318.19,Charlotte
1.43,715396.39,Chicago
0.96,337490.81,Cincinnati/Dayton
0.92,274066.25,Columbus
0.88,1401669.92,Dallas/Ft. Worth
1.14,883181.57,Denver
0.99,553072.77,Detroit
1.43,161490.21,Grand Rapids
1.13,4082696.89,Great Lakes
1.03,338208.24,Harrisburg/Scranton
1.23,370188.62,Hartford/Springfield
0.79,1529228.58,Houston
1.0,247698.5,Indianapolis
1.12,233075.13,Jacksonville
1.0,420952.33,Las Vegas
1.05,3028048.44,Los Angeles
1.12,103919.99,Louisville
1.37,749637.07,Miami/Ft. Lauderdale
1.21,3550499.15,Midsouth
1.0,261846.03,Nashville
1.23,270088.53,New Orleans/Mobile
1.17,1980728.08,New York
1.16,5960038.17,Northeast
1.27,711029.52,Northern New England
1.21,491932.11,Orlando
1.13,583409.92,Philadelphia
0.78,1258869.22,Phoenix/Tucson
1.22,131823.44,Pittsburgh
1.16,2078151.84,Plains
1.33,602494.62,Portland
1.3,341243.0,Raleigh/Greensboro
1.16,276577.46,Richmond/Norfolk
1.06,171668.37,Roanoke
1.42,521031.52,Sacramento
0.99,584399.22,San Diego
1.55,880382.61,San Francisco
1.53,571141.77,Seattle
1.16,435660.12,South Carolina
0.88,6830042.57,South Central
1.2,4562043.55,Southeast
1.39,90671.45,Spokane
1.19,219456.0,St. Louis
1.14,96782.61,Syracuse
1.33,501392.29,Tampa
1.12,40512782.19,Total U.S.
1.11,6947991.27,West
0.88,924343.07,West Tex/New Mexico
1.47,116282.04,Albany
