average_price,total_volume,geography
1.86,14482.57,Cincinnati/Dayton
1.68,12206.22,Columbus
1.69,19214.84,Dallas/Ft. Worth
1.64,27024.28,Denver
1.61,21512.97,Detroit
1.32,9171.48,Grand Rapids
1.68,190579.53,Great Lakes
1.48,21532.06,Harrisburg/Scranton
1.53,21441.78,Hartford/Springfield
1.82,23190.15,Houston
1.48,9007.77,Indianapolis
2.02,2596.43,Jacksonville
1.83,7131.28,Las Vegas
1.99,68637.55,Los Angeles
1.82,4195.97,Louisville
2.19,4842.31,Miami/Ft. Lauderdale
1.8,168429.18,Midsouth
1.78,8715.84,Nashville
1.6,3456.59,New Orleans/Mobile
2.08,70272.82,New York
1.68,264208.2,Northeast
1.7,22671.89,Northern New England
2.29,7965.85,Orlando
1.65,32004.79,Philadelphia
1.79,10952.31,Phoenix/Tucson
1.43,11539.28,Pittsburgh
1.96,56614.23,Plains
2.48,15825.16,Portland
2.2,15322.27,Raleigh/Greensboro
1.62,12275.26,Richmond/Norfolk
1.53,10892.04,Roanoke
1.81,8059.52,Sacramento
2.15,13012.35,San Diego
2.08,18852.58,San Francisco
2.3,29230.93,Seattle
1.7,15014.96,South Carolina
1.73,109427.04,South Central
1.91,90426.45,Southeast
2.11,3627.68,Spokane
2.02,6578.62,St. Louis
1.35,5189.51,Syracuse
2.18,6399.75,Tampa
1.82,1180823.79,Total U.S.
2.0,168954.65,West
1.81,15424.38,West Tex/New Mexico
1.38,5583.79,Albany
2.04,15731.26,Atlanta
1.81,37155.43,Baltimore/Washington
2.34,1962.54,Boise
1.83,34011.21,Boston
1.35,12759.88,Buffalo/Rochester
2.01,129602.47,California
2.02,11245.23,Charlotte
2.06,35333.89,Chicago
1.87,12170.52,Cincinnati/Dayton
1.73,9202.76,Columbus
1.67,20558.95,Dallas/Ft. Worth
2.01,16981.94,Denver
1.65,20995.71,Detroit
1.32,7724.84,Grand Rapids
1.7,176815.66,Great Lakes
1.63,16675.63,Harrisburg/Scranton
1.98,13649.88,Hartford/Springfield
1.82,22367.66,Houston
1.54,6531.55,Indianapolis
2.16,2726.34,Jacksonville
1.93,7138.49,Las Vegas
1.99,67050.78,Los Angeles
1.84,3691.45,Louisville
1.84,5595.86,Miami/Ft. Lauderdale
1.8,156848.8,Midsouth
1.76,7350.15,Nashville
1.7,6088.13,New Orleans/Mobile
2.11,70881.96,New York
1.76,264941.06,Northeast
1.57,39048.27,Northern New England
2.01,6466.78,Orlando
1.73,27732.82,Philadelphia
1.89,12481.54,Phoenix/Tucson
1.43,11438.37,Pittsburgh
1.88,49301.56,Plains
2.49,17335.77,Portland
1.92,19837.54,Raleigh/Greensboro
1.67,10158.08,Richmond/Norfolk
1.53,9293.76,Roanoke
1.86,7341.92,Sacramento
2.13,12179.45,San Diego
2.09,19950.9,San Francisco
2.43,26592.14,Seattle
1.69,15261.11,South Carolina
1.73,105902.71,South Central
1.84,92281.1,Southeast
2.48,2797.66,Spokane
1.8,6098.89,St. Louis
1.35,7073.65,Syracuse
1.94,6320.26,Tampa
1.84,1123703.61,Total U.S.
2.16,148010.22,West
1.89,11952.28,West Tex/New Mexico
1.5,3425.86,Albany
1.86,11588.38,Atlanta
1.84,35881.7,Baltimore/Washington
2.33,1886.42,Boise
1.95,28626.61,Boston
1.36,12253.81,Buffalo/Rochester
1.76,145735.09,California
2.22,9818.51,Charlotte
1.95,41108.47,Chicago
1.92,13199.3,Cincinnati/Dayton
1.67,7478.89,Columbus
1.64,18268.65,Dallas/Ft. Worth
2.05,15794.46,Denver
1.58,17353.24,Detroit
1.52,9469.28,Grand Rapids
1.69,169816.92,Great Lakes
1.61,18723.45,Harrisburg/Scranton
2.17,12289.27,Hartford/Springfield
1.82,20153.54,Houston
1.48,7741.56,Indianapolis
2.04,4224.3,Jacksonville
1.83,7034.87,Las Vegas
1.72,73723.79,Los Angeles
1.7,3013.74,Louisville
1.96,6103.24,Miami/Ft. Lauderdale
1.85,137573.44,Midsouth
1.71,6330.44,Nashville
1.7,5876.27,New Orleans/Mobile
2.05,71500.85,New York
1.82,239371.8,Northeast
1.84,24687.17,Northern New England
2.01,7634.15,Orlando
1.7,27824.19,Philadelphia
1.93,10290.71,Phoenix/Tucson
1.43,11678.95,Pittsburgh
1.89,48099.91,Plains
2.45,17023.02,Portland
2.29,12304.78,Raleigh/Greensboro
1.64,10865.72,Richmond/Norfolk
1.5,8255.71,Roanoke
1.74,8454.27,Sacramento
1.6,16452.21,San Diego
2.05,20213.21,San Francisco
2.34,22872.63,Seattle
1.68,13736.56,South Carolina
1.69,99714.13,South Central
1.8,89263.65,Southeast
2.54,2596.51,Spokane
1.77,6843.75,St. Louis
1.38,5329.36,Syracuse
1.95,6566.58,Tampa
1.82,1068530.09,Total U.S.
2.13,138955.1,West
1.74,12169.3,West Tex/New Mexico
1.71,2664.62,Albany
1.8,12115.78,Atlanta
1.81,33641.31,Baltimore/Washington
1.88,1869.21,Boise
1.87,26148.28,Boston
1.39,12395.75,Buffalo/Rochester
1.99,122017.93,California
2.15,9048.5,Charlotte
2.06,32924.34,Chicago
1.67,12271.52,Cincinnati/Dayton
1.53,8438.61,Columbus
1.7,20245.58,Dallas/Ft. Worth
1.99,16859.85,Denver
1.42,17851.73,Detroit
1.43,8507.18,Grand Rapids
1.64,159071.48,Great Lakes
1.56,19100.44,Harrisburg/Scranton
2.09,12486.38,Hartford/Springfield
1.68,25301.84,Houston
1.49,8255.79,Indianapolis
1.89,2438.21,Jacksonville
1.79,8252.87,Las Vegas
1.98,62337.67,Los Angeles
1.69,2717.83,Louisville
1.94,6563.71,Miami/Ft. Lauderdale
1.82,131020.52,Midsouth
1.74,5833.9,Nashville
1.64,5811.87,New Orleans/Mobile
2.05,74312.9,New York
1.81,231677.48,Northeast
1.8,19234.13,Northern New England
1.88,5376.58,Orlando
1.7,26266.81,Philadelphia
1.9,12462.54,Phoenix/Tucson
1.45,11369.3,Pittsburgh
1.89,51340.54,Plains
1.86,18769.43,Portland
2.32,11244.3,Raleigh/Greensboro
1.57,11495.44,Richmond/Norfolk
1.46,8507.88,Roanoke
1.81,6581.85,Sacramento
2.13,11498.28,San Diego
2.07,19344.03,San Francisco
2.06,26826.82,Seattle
1.64,14375.75,South Carolina
1.67,117223.76,South Central
1.73,81645.24,Southeast
2.17,3113.68,Spokane
1.96,5719.05,St. Louis
1.42,5045.97,Syracuse
1.82,5441.77,Tampa
1.81,1044591.43,Total U.S.
1.95,150594.48,West
1.8,15670.44,West Tex/New Mexico
1.75,2506.38,Albany
1.62,10393.69,Atlanta
1.8,28942.29,Baltimore/Washington
1.85,1863.13,Boise
1.81,26149.55,Boston
1.42,7519.34,Buffalo/Rochester
1.98,122170.14,California
2.13,7918.52,Charlotte
1.79,27898.67,Chicago
1.66,7514.34,Cincinnati/Dayton
1.47,7723.38,Columbus
1.63,21044.41,Dallas/Ft. Worth
2.01,17640.41,Denver
1.37,16074.67,Detroit
1.27,6745.48,Grand Rapids
1.53,133203.19,Great Lakes
1.62,14161.9,Harrisburg/Scranton
2.09,11380.2,Hartford/Springfield
1.56,24963.18,Houston
1.42,6294.98,Indianapolis
1.94,3405.61,Jacksonville
1.95,7753.84,Las Vegas
1.99,61451.23,Los Angeles
1.62,2317.4,Louisville
1.63,5873.34,Miami/Ft. Lauderdale
1.82,108987.74,Midsouth
1.61,5134.74,Nashville
1.49,6681.63,New Orleans/Mobile
2.07,68466.86,New York
1.84,204565.99,Northeast
1.78,21545.16,Northern New England
1.8,6044.64,Orlando
1.75,19663.06,Philadelphia
1.9,12057.89,Phoenix/Tucson
1.44,10579.74,Pittsburgh
1.8,48924.81,Plains
1.86,21054.36,Portland
2.32,9279.95,Raleigh/Greensboro
1.62,9572.38,Richmond/Norfolk
1.54,6534.46,Roanoke
1.69,7725.77,Sacramento
2.17,12348.84,San Diego
2.06,17621.85,San Francisco
2.03,27570.9,Seattle
1.56,12562.5,South Carolina
1.54,115865.76,South Central
1.59,81736.75,Southeast
2.2,2838.6,Spokane
1.64,5820.91,St. Louis
1.45,3574.89,Syracuse
1.74,6739.72,Tampa
1.77,967886.13,Total U.S.
1.96,152431.73,West
1.88,14228.82,West Tex/New Mexico
1.57,2841.29,Albany
1.66,11834.89,Atlanta
1.69,31688.93,Baltimore/Washington
1.47,2741.2,Boise
1.81,21588.38,Boston
1.26,5280.35,Buffalo/Rochester
2.0,115472.08,California
2.11,8485.97,Charlotte
1.73,28513.37,Chicago
1.69,8466.46,Cincinnati/Dayton
1.54,7737.55,Columbus
1.65,15521.5,Dallas/Ft. Worth
2.01,17421.87,Denver
1.43,16341.09,Detroit
1.3,6128.58,Grand Rapids
1.52,141104.31,Great Lakes
1.51,15356.02,Harrisburg/Scranton
1.9,11541.99,Hartford/Springfield
1.56,20411.15,Houston
1.44,7481.64,Indianapolis
1.87,2926.9,Jacksonville
1.95,6599.52,Las Vegas
2.01,59523.55,Los Angeles
1.63,2510.26,Louisville
1.67,6302.07,Miami/Ft. Lauderdale
1.75,117915.02,Midsouth
1.57,5631.95,Nashville
1.44,4941.8,New Orleans/Mobile
2.02,63156.0,New York
1.77,190028.7,Northeast
1.75,22376.94,Northern New England
1.65,4800.66,Orlando
1.72,18106.84,Philadelphia
1.87,11120.24,Phoenix/Tucson
1.37,9578.39,Pittsburgh
1.78,47738.89,Plains
1.47,32304.55,Portland
2.18,10080.77,Raleigh/Greensboro
1.58,10285.18,Richmond/Norfolk
1.56,6698.22,Roanoke
1.72,6851.13,Sacramento
2.17,11559.98,San Diego
2.06,15701.21,San Francisco
1.76,35304.27,Seattle
1.54,12659.93,South Carolina
1.57,91204.54,South Central
1.56,77114.49,Southeast
2.04,3284.64,Spokane
2.0,5337.53,St. Louis
1.28,3420.98,Syracuse
1.58,5007.93,Tampa
1.72,957800.72,Total U.S.
1.76,177222.64,West
1.91,11191.35,West Tex/New Mexico
1.44,3577.04,Albany
1.62,10609.29,Atlanta
1.58,38753.69,Baltimore/Washington
1.77,1829.41,Boise
1.88,21338.43,Boston
1.18,7575.49,Buffalo/Rochester
1.81,125973.2,California
1.9,9558.48,Charlotte
1.75,32233.21,Chicago
1.72,6856.14,Cincinnati/Dayton
1.54,6026.57,Columbus
1.66,18538.92,Dallas/Ft. Worth
1.79,23854.79,Denver
1.39,12104.37,Detroit
1.31,6184.48,Grand Rapids
1.52,139934.06,Great Lakes
1.46,18106.96,Harrisburg/Scranton
1.83,14089.35,Hartford/Springfield
1.56,25457.57,Houston
1.42,8244.23,Indianapolis
1.8,2407.14,Jacksonville
1.56,8048.35,Las Vegas
1.77,71010.03,Los Angeles
1.59,2597.34,Louisville
1.58,5302.15,Miami/Ft. Lauderdale
1.66,131588.67,Midsouth
1.59,4984.55,Nashville
1.46,5649.91,New Orleans/Mobile
1.81,95299.69,New York
1.67,247242.48,Northeast
1.71,18891.8,Northern New England
1.67,4483.68,Orlando
1.63,25940.77,Philadelphia
1.83,10324.49,Phoenix/Tucson
1.36,12342.47,Pittsburgh
1.76,47265.24,Plains
1.52,29860.53,Portland
2.11,10433.94,Raleigh/Greensboro
1.5,11304.93,Richmond/Norfolk
1.42,6811.91,Roanoke
1.69,6289.72,Sacramento
1.79,13476.62,San Diego
2.07,14737.28,San Francisco
1.19,98030.75,Seattle
1.49,12670.32,South Carolina
1.59,106526.9,South Central
1.54,73280.14,Southeast
1.92,2575.42,Spokane
1.81,6102.5,St. Louis
1.23,4486.61,Syracuse
1.61,4677.74,Tampa
1.62,1119325.0,Total U.S.
1.5,247514.3,West
1.55,13729.33,West Tex/New Mexico
1.45,3779.98,Albany
1.63,13300.51,Atlanta
1.51,41451.11,Baltimore/Washington
1.76,2237.32,Boise
1.74,26314.71,Boston
1.14,11143.68,Buffalo/Rochester
1.89,125853.18,California
1.91,10004.14,Charlotte
1.65,40734.03,Chicago
1.69,8238.78,Cincinnati/Dayton
1.52,6603.57,Columbus
1.53,16639.95,Dallas/Ft. Worth
1.67,24471.73,Denver
1.39,13710.63,Detroit
1.29,6253.08,Grand Rapids
1.49,148882.83,Great Lakes
1.41,20516.2,Harrisburg/Scranton
1.81,13690.78,Hartford/Springfield
1.51,26414.51,Houston
1.42,7090.03,Indianapolis
1.59,2646.13,Jacksonville
1.68,8602.41,Las Vegas
1.78,69862.39,Los Angeles
1.54,2491.03,Louisville
1.48,5325.8,Miami/Ft. Lauderdale
1.61,140885.3,Midsouth
1.59,5477.32,Nashville
1.4,5488.94,New Orleans/Mobile
1.79,79929.45,New York
1.6,251595.19,Northeast
1.67,23958.64,Northern New England
1.6,5703.21,Orlando
1.5,28947.42,Philadelphia
1.8,10964.1,Phoenix/Tucson
1.39,9389.3,Pittsburgh
1.7,54723.29,Plains
1.42,35195.1,Portland
2.12,11025.4,Raleigh/Greensboro
1.4,12385.8,Richmond/Norfolk
1.47,7802.12,Roanoke
1.75,6765.28,Sacramento
2.05,13284.31,San Diego
2.27,15142.03,San Francisco
1.07,144862.82,Seattle
1.42,13083.41,South Carolina
1.5,102658.15,South Central
1.48,79396.08,Southeast
2.06,2721.99,Spokane
1.72,5723.01,St. Louis
1.13,6431.82,Syracuse
1.56,5580.67,Tampa
1.54,1217680.36,Total U.S.
1.36,313686.31,West
1.65,14628.7,West Tex/New Mexico
1.43,3513.77,Albany
1.59,11548.46,Atlanta
1.58,34581.64,Baltimore/Washington
1.79,1797.04,Boise
1.82,24904.99,Boston
1.15,10784.73,Buffalo/Rochester
1.75,126089.01,California
1.86,9678.6,Charlotte
1.39,44435.16,Chicago
1.73,9465.99,Cincinnati/Dayton
1.56,6639.05,Columbus
1.41,20247.87,Dallas/Ft. Worth
1.46,34524.05,Denver
1.41,17065.4,Detroit
1.28,6777.66,Grand Rapids
1.42,161673.33,Great Lakes
1.46,16946.1,Harrisburg/Scranton
1.93,12068.26,Hartford/Springfield
1.53,27626.41,Houston
1.38,8332.81,Indianapolis
1.61,2498.65,Jacksonville
1.94,7541.05,Las Vegas
1.7,64716.36,Los Angeles
1.57,3861.18,Louisville
1.59,8486.81,Miami/Ft. Lauderdale
1.66,129898.85,Midsouth
1.62,6706.15,Nashville
1.37,5789.43,New Orleans/Mobile
1.84,75462.11,New York
1.66,222261.39,Northeast
1.72,18551.6,Northern New England
1.6,5835.48,Orlando
1.59,22003.42,Philadelphia
1.45,17033.74,Phoenix/Tucson
1.37,9321.92,Pittsburgh
1.67,57922.35,Plains
1.54,26460.36,Portland
2.03,10729.32,Raleigh/Greensboro
1.43,12837.29,Richmond/Norfolk
1.58,6387.27,Roanoke
1.72,7034.37,Sacramento
1.54,14047.41,San Diego
2.1,17850.72,San Francisco
1.25,80744.59,Seattle
1.44,13189.97,South Carolina
1.45,116534.02,South Central
1.5,81483.62,Southeast
2.14,2675.19,Spokane
1.63,5954.71,St. Louis
1.18,4667.9,Syracuse
1.58,5609.58,Tampa
1.57,1148617.16,Total U.S.
1.49,252754.61,West
1.78,15409.21,West Tex/New Mexico
1.58,3694.13,Albany
1.59,15311.1,Atlanta
1.56,35540.32,Baltimore/Washington
1.44,3029.24,Boise
1.83,25639.14,Boston
1.15,11025.86,Buffalo/Rochester
1.82,138506.44,California
1.83,9064.06,Charlotte
1.81,32444.19,Chicago
1.73,13218.13,Cincinnati/Dayton
1.54,7093.59,Columbus
1.44,24924.27,Dallas/Ft. Worth
1.61,29466.81,Denver
1.37,18289.06,Detroit
1.3,7774.3,Grand Rapids
1.5,170025.26,Great Lakes
1.46,19059.5,Harrisburg/Scranton
1.99,12641.31,Hartford/Springfield
1.55,26781.7,Houston
1.4,8639.49,Indianapolis
1.87,3639.23,Jacksonville
1.89,8393.5,Las Vegas
1.8,69804.27,Los Angeles
1.58,3976.73,Louisville
1.59,8462.86,Miami/Ft. Lauderdale
1.67,131240.16,Midsouth
1.56,7151.34,Nashville
1.45,5574.96,New Orleans/Mobile
1.85,74779.73,New York
1.67,237711.39,Northeast
1.76,25227.4,Northern New England
1.79,8232.75,Orlando
1.6,23574.9,Philadelphia
1.61,18364.96,Phoenix/Tucson
1.37,10465.03,Pittsburgh
1.73,53663.33,Plains
1.44,36918.84,Portland
2.12,11091.83,Raleigh/Greensboro
1.41,12966.31,Richmond/Norfolk
1.54,5711.05,Roanoke
1.68,8177.33,Sacramento
1.82,15276.68,San Diego
2.01,18541.03,San Francisco
1.75,42805.68,Seattle
1.48,12762.43,South Carolina
1.47,126306.81,South Central
1.57,90080.71,Southeast
1.77,4467.88,Spokane
1.67,5123.55,St. Louis
1.21,5154.54,Syracuse
1.64,7369.95,Tampa
1.64,1179930.12,Total U.S.
1.66,232395.98,West
1.85,16740.76,West Tex/New Mexico
1.46,3463.85,Albany
1.28,17217.91,Atlanta
1.53,40942.37,Baltimore/Washington
1.72,2017.17,Boise
1.86,25275.08,Boston
1.15,10568.46,Buffalo/Rochester
1.71,160039.02,California
1.71,11939.07,Charlotte
1.79,26040.03,Chicago
1.36,14495.2,Cincinnati/Dayton
1.14,15852.37,Columbus
1.48,21181.05,Dallas/Ft. Worth
1.48,17906.71,Denver
1.05,32775.71,Detroit
1.28,6792.67,Grand Rapids
1.29,202521.83,Great Lakes
1.45,18857.67,Harrisburg/Scranton
1.9,15471.76,Hartford/Springfield
1.36,25590.34,Houston
1.45,9437.04,Indianapolis
1.65,2023.95,Jacksonville
1.55,9413.05,Las Vegas
1.74,78872.75,Los Angeles
1.16,5828.21,Louisville
1.48,6518.64,Miami/Ft. Lauderdale
1.6,152399.77,Midsouth
1.52,7098.52,Nashville
1.44,5341.14,New Orleans/Mobile
1.83,69777.3,New York
1.66,229313.64,Northeast
1.76,20129.5,Northern New England
1.82,6063.44,Orlando
1.6,21941.34,Philadelphia
1.71,14463.88,Phoenix/Tucson
1.4,10651.96,Pittsburgh
1.63,62228.22,Plains
1.51,25693.99,Portland
2.06,13531.12,Raleigh/Greensboro
1.39,13838.29,Richmond/Norfolk
1.5,5756.97,Roanoke
1.61,9655.29,Sacramento
2.0,14150.95,San Diego
1.52,24699.21,San Francisco
1.24,82749.14,Seattle
1.36,16505.2,South Carolina
1.41,115959.77,South Central
1.4,92000.75,Southeast
1.82,2468.87,Spokane
1.54,12274.98,St. Louis
1.2,4873.1,Syracuse
1.59,5528.74,Tampa
1.52,1243940.09,Total U.S.
1.48,229477.07,West
1.62,16552.71,West Tex/New Mexico
1.46,3463.85,Albany
1.28,17217.91,Atlanta
1.53,40942.37,Baltimore/Washington
1.72,2017.17,Boise
1.86,25275.08,Boston
1.15,10568.46,Buffalo/Rochester
1.71,160039.02,California
1.71,11939.07,Charlotte
1.79,26040.03,Chicago
1.36,14495.2,Cincinnati/Dayton
1.14,15852.37,Columbus
1.48,21181.05,Dallas/Ft. Worth
1.48,17906.71,Denver
1.05,32775.71,Detroit
1.28,6792.67,Grand Rapids
1.29,202521.83,Great Lakes
1.45,18857.67,Harrisburg/Scranton
1.9,15471.76,Hartford/Springfield
1.36,25590.34,Houston
1.45,9437.04,Indianapolis
1.65,2023.95,Jacksonville
1.55,9413.05,Las Vegas
1.74,78872.75,Los Angeles
1.16,5828.21,Louisville
1.48,6518.64,Miami/Ft. Lauderdale
1.6,152399.77,Midsouth
1.52,7098.52,Nashville
1.44,5341.14,New Orleans/Mobile
1.83,69777.3,New York
1.66,229313.64,Northeast
1.76,20129.5,Northern New England
1.82,6063.44,Orlando
1.6,21941.34,Philadelphia
1.71,14463.88,Phoenix/Tucson
1.4,10651.96,Pittsburgh
1.63,62228.22,Plains
1.51,25693.99,Portland
2.06,13531.12,Raleigh/Greensboro
1.39,13838.29,Richmond/Norfolk
1.5,5756.97,Roanoke
1.61,9655.29,Sacramento
2.0,14150.95,San Diego
1.52,24699.21,San Francisco
1.24,82749.14,Seattle
1.36,16505.2,South Carolina
1.41,115959.77,South Central
1.4,92000.75,Southeast
1.82,2468.87,Spokane
1.54,12274.98,St. Louis
1.2,4873.1,Syracuse
1.59,5528.74,Tampa
1.52,1243940.09,Total U.S.
1.48,229477.07,West
1.62,16552.71,West Tex/New Mexico
1.54,4816.9,Albany
1.53,15714.11,Atlanta
1.15,82282.71,Baltimore/Washington
1.77,2553.9,Boise
1.91,30096.0,Boston
1.17,9115.92,Buffalo/Rochester
1.95,156341.57,California
1.08,28741.11,Charlotte
1.83,41573.25,Chicago
1.71,13141.82,Cincinnati/Dayton
1.15,12589.45,Columbus
1.45,21286.58,Dallas/Ft. Worth
1.38,39706.28,Denver
1.22,23120.43,Detroit
1.25,11449.3,Grand Rapids
1.4,224698.1,Great Lakes
1.51,21095.12,Harrisburg/Scranton
2.03,15204.66,Hartford/Springfield
1.38,30428.43,Houston
1.46,9885.05,Indianapolis
1.43,2989.39,Jacksonville
1.73,10293.36,Las Vegas
1.8,87517.23,Los Angeles
1.38,4622.45,Louisville
1.47,7496.04,Miami/Ft. Lauderdale
1.22,283583.37,Midsouth
1.57,7700.96,Nashville
1.43,6860.0,New Orleans/Mobile
1.97,82637.97,New York
1.75,264448.77,Northeast
1.75,26188.31,Northern New England
1.56,7074.23,Orlando
1.69,27971.66,Philadelphia
1.76,16925.62,Phoenix/Tucson
1.38,13878.44,Pittsburgh
1.72,61712.85,Plains
1.59,27296.2,Portland
1.02,48277.42,Raleigh/Greensboro
1.18,24634.86,Richmond/Norfolk
1.48,8893.44,Roanoke
2.18,6511.97,Sacramento
2.06,16746.82,San Diego
2.3,20151.24,San Francisco
1.26,98765.23,Seattle
1.26,19702.51,South Carolina
1.41,126323.33,South Central
1.4,103034.09,Southeast
1.74,3788.91,Spokane
1.49,11148.12,St. Louis
1.25,4764.47,Syracuse
1.51,7370.53,Tampa
1.51,1517332.7,Total U.S.
1.48,297190.6,West
1.62,17489.58,West Tex/New Mexico
1.47,4140.95,Albany
1.56,16151.7,Atlanta
1.39,66149.27,Baltimore/Washington
1.81,2130.13,Boise
1.73,29468.36,Boston
1.19,10864.95,Buffalo/Rochester
1.61,216681.04,California
1.45,19522.15,Charlotte
1.79,44955.89,Chicago
1.71,19434.36,Cincinnati/Dayton
1.3,10424.33,Columbus
1.54,25628.61,Dallas/Ft. Worth
1.53,36501.82,Denver
1.32,20636.96,Detroit
1.32,10308.41,Grand Rapids
1.45,243959.31,Great Lakes
1.45,23826.74,Harrisburg/Scranton
2.02,14448.86,Hartford/Springfield
1.49,35522.77,Houston
1.46,13651.18,Indianapolis
1.57,2808.84,Jacksonville
1.98,9883.94,Las Vegas
1.68,106624.63,Los Angeles
1.54,3737.85,Louisville
1.44,7957.68,Miami/Ft. Lauderdale
1.48,218369.75,Midsouth
1.58,7618.85,Nashville
1.42,7130.97,New Orleans/Mobile
1.91,86632.25,New York
1.67,272690.13,Northeast
1.46,22637.04,Northern New England
1.55,6659.77,Orlando
1.63,30339.71,Philadelphia
1.77,13514.36,Phoenix/Tucson
1.39,13344.06,Pittsburgh
1.73,63884.71,Plains
1.82,20964.96,Portland
1.53,23359.01,Raleigh/Greensboro
1.33,18253.0,Richmond/Norfolk
1.55,9598.35,Roanoke
1.6,9939.69,Sacramento
1.81,21770.02,San Diego
1.32,37347.89,San Francisco
2.03,36228.45,Seattle
1.31,18678.63,South Carolina
1.5,146720.73,South Central
1.42,106345.74,Southeast
1.85,4412.54,Spokane
1.97,8138.94,St. Louis
1.25,4343.09,Syracuse
1.53,7238.04,Tampa
1.59,1476651.08,Total U.S.
1.82,207999.67,West
1.93,16205.22,West Tex/New Mexico
1.54,3346.54,Albany
1.64,18554.97,Atlanta
1.66,38098.21,Baltimore/Washington
1.81,2446.13,Boise
1.82,26704.98,Boston
1.23,7288.58,Buffalo/Rochester
1.69,181974.98,California
1.62,12422.7,Charlotte
1.82,36688.67,Chicago
1.6,18364.37,Cincinnati/Dayton
1.5,8977.97,Columbus
1.5,24032.87,Dallas/Ft. Worth
1.55,30143.3,Denver
1.41,22121.43,Detroit
1.31,8566.64,Grand Rapids
1.41,235021.5,Great Lakes
1.59,15829.03,Harrisburg/Scranton
2.12,12308.98,Hartford/Springfield
1.41,32722.61,Houston
1.48,9495.46,Indianapolis
1.77,3510.16,Jacksonville
1.91,7491.53,Las Vegas
1.75,94441.5,Los Angeles
1.6,4170.14,Louisville
1.46,7557.32,Miami/Ft. Lauderdale
1.68,152056.12,Midsouth
1.68,8546.3,Nashville
1.42,5509.3,New Orleans/Mobile
1.91,71760.69,New York
1.75,215742.94,Northeast
1.59,22101.1,Northern New England
1.53,6993.97,Orlando
1.73,23115.66,Philadelphia
1.78,12112.82,Phoenix/Tucson
1.47,7834.07,Pittsburgh
1.69,65835.39,Plains
1.8,25108.84,Portland
1.86,14627.48,Raleigh/Greensboro
1.58,12458.09,Richmond/Norfolk
1.67,7935.53,Roanoke
1.62,8933.22,Sacramento
1.95,18676.37,San Diego
1.36,27919.45,San Francisco
2.02,33986.68,Seattle
1.4,17566.45,South Carolina
1.44,138349.93,South Central
1.48,105688.73,Southeast
1.76,4532.08,Spokane
1.77,6887.8,St. Louis
1.27,3159.8,Syracuse
1.52,6871.05,Tampa
1.63,1283987.65,Total U.S.
1.83,189317.99,West
1.87,13766.76,West Tex/New Mexico
1.32,6987.56,Albany
1.67,14446.26,Atlanta
1.55,44059.08,Baltimore/Washington
1.78,2419.64,Boise
1.72,30846.35,Boston
1.17,13405.95,Buffalo/Rochester
1.87,170998.81,California
1.76,12432.58,Charlotte
1.72,40770.94,Chicago
1.51,15027.47,Cincinnati/Dayton
1.43,7669.31,Columbus
1.45,26069.14,Dallas/Ft. Worth
1.51,27513.73,Denver
1.29,20073.36,Detroit
1.26,8251.66,Grand Rapids
1.42,200318.01,Great Lakes
1.49,21849.91,Harrisburg/Scranton
1.9,18973.89,Hartford/Springfield
1.45,26854.2,Houston
1.4,8935.85,Indianapolis
2.01,5704.39,Jacksonville
1.78,8672.12,Las Vegas
1.73,97026.15,Los Angeles
1.48,3245.58,Louisville
1.43,7883.77,Miami/Ft. Lauderdale
1.62,162896.45,Midsouth
1.63,6610.16,Nashville
1.43,8245.33,New Orleans/Mobile
1.75,96380.28,New York
1.56,319174.35,Northeast
1.29,50288.63,Northern New England
1.67,8402.79,Orlando
1.61,28257.18,Philadelphia
1.69,13125.79,Phoenix/Tucson
1.38,13137.18,Pittsburgh
1.64,56920.22,Plains
1.8,21678.23,Portland
1.9,13996.05,Raleigh/Greensboro
1.44,15001.51,Richmond/Norfolk
1.63,8243.33,Roanoke
1.99,7631.73,Sacramento
1.91,17579.47,San Diego
2.27,20325.75,San Francisco
1.99,35988.0,Seattle
1.46,14938.24,South Carolina
1.42,137453.79,South Central
1.55,103243.02,Southeast
1.7,4300.76,Spokane
1.76,6297.35,St. Louis
1.19,6393.58,Syracuse
1.61,7695.89,Tampa
1.61,1336979.09,Total U.S.
1.8,185974.53,West
1.71,13888.04,West Tex/New Mexico
1.52,4124.96,Albany
1.62,11900.41,Atlanta
1.59,41615.66,Baltimore/Washington
1.8,2594.9,Boise
1.83,28934.01,Boston
1.18,14307.71,Buffalo/Rochester
1.56,188212.98,California
1.89,13273.93,Charlotte
1.62,46956.84,Chicago
1.69,11196.3,Cincinnati/Dayton
1.47,7422.15,Columbus
1.37,28070.22,Dallas/Ft. Worth
1.51,16458.72,Denver
1.32,17541.66,Detroit
1.21,8320.22,Grand Rapids
1.45,185270.31,Great Lakes
1.5,21055.52,Harrisburg/Scranton
1.94,17404.84,Hartford/Springfield
1.43,27155.44,Houston
