average_price,4046,4225,4770,small_bags,large_bags,xlarge_bags,type,geography
1.79,2184.07,508.22,0.0,8254.52,5.5,0.0,organic,Phoenix/Tucson
1.54,35800.8,22216.67,1088.38,34330.46,6485.92,0.0,conventional,Pittsburgh
1.43,1240.6,10.63,0.0,10281.38,6.67,0.0,organic,Pittsburgh
1.48,650121.75,388491.92,4068.81,343995.88,68736.06,72.66,conventional,Plains
1.96,1352.09,14045.55,375.42,26362.82,14478.35,0.0,organic,Plains
1.36,138574.37,127745.69,14424.63,189637.21,40584.24,434.52,conventional,Portland
2.48,1737.93,2304.96,1.66,1490.66,10277.06,12.89,organic,Portland
1.63,62822.01,87018.3,5007.19,71573.43,2580.36,0.0,conventional,Raleigh/Greensboro
2.2,196.22,4273.42,109.06,10586.84,156.73,0.0,organic,Raleigh/Greensboro
1.39,44086.63,86692.04,1441.14,70959.97,2854.93,10.06,conventional,Richmond/Norfolk
1.62,370.45,2692.51,53.05,8792.65,366.6,0.0,organic,Richmond/Norfolk
1.42,26729.27,35118.27,103.84,50154.17,3297.64,29.34,conventional,Roanoke
1.53,262.63,1702.26,0.0,8539.6,387.55,0.0,organic,Roanoke
1.58,93869.48,204224.61,851.79,37630.79,468.16,180.64,conventional,Sacramento
1.81,2679.07,2828.24,0.0,2548.88,3.33,0.0,organic,Sacramento
1.57,130818.62,123575.63,17091.4,68339.07,4057.7,0.0,conventional,San Diego
2.15,951.67,6964.44,0.0,5096.24,0.0,0.0,organic,San Diego
1.57,138067.37,551292.65,2933.7,75647.31,103.92,329.2,conventional,San Francisco
2.08,9739.13,7981.22,0.0,1132.23,0.0,0.0,organic,San Francisco
1.48,115638.44,168488.4,10445.22,134104.55,39747.32,279.78,conventional,Seattle
2.3,1276.83,12683.1,15.26,1354.57,13871.5,29.67,organic,Seattle
1.57,130878.22,56508.94,2299.62,63298.32,22359.95,5.55,conventional,South Carolina
1.7,183.93,3156.87,87.34,11103.78,483.04,0.0,organic,South Carolina
1.15,2541201.97,796819.87,11499.33,1211443.25,357979.25,159.02,conventional,South Central
1.73,18976.94,2868.24,0.0,85795.3,1786.56,0.0,organic,South Central
1.54,1888095.12,344382.02,8075.73,544946.37,348391.24,16.2,conventional,Southeast
1.91,1696.37,17846.02,107.66,57692.92,13083.48,0.0,organic,Southeast
1.31,21170.41,32061.06,223.31,17308.71,6657.31,30.56,conventional,Spokane
2.11,368.11,1504.17,0.0,598.89,1156.51,0.0,organic,Spokane
1.61,72104.67,8866.99,81.1,34007.52,5199.54,5.92,conventional,St. Louis
2.02,44.43,1254.63,0.0,1960.35,3319.21,0.0,organic,St. Louis
1.51,9115.03,23293.35,47.27,9164.3,2384.08,0.0,conventional,Syracuse
1.35,74.88,74.94,0.0,5039.69,0.0,0.0,organic,Syracuse
1.54,235502.11,36022.98,487.62,53966.71,40475.01,0.0,conventional,Tampa
2.18,108.7,1003.5,0.0,3874.45,1413.1,0.0,organic,Tampa
1.44,9607586.96,8761192.74,409598.47,6074596.23,1804539.66,49457.45,conventional,Total U.S.
1.82,89301.75,229689.25,1309.82,767148.14,93130.75,57.91,organic,Total U.S.
1.31,1651832.17,1462327.27,65438.43,1024799.25,563721.25,1019.8,conventional,West
2.0,23092.88,31148.28,120.28,79759.6,34775.7,57.91,organic,West
1.04,390067.16,159230.47,2000.47,63878.87,58487.71,0.0,conventional,West Tex/New Mexico
1.81,2207.98,3361.12,14.39,9703.2,137.69,0.0,organic,West Tex/New Mexico
1.67,2959.76,57585.49,57.94,5050.91,3778.13,0.0,conventional,Albany
1.38,12.99,180.62,0.0,5390.18,0.0,0.0,organic,Albany
1.28,256988.66,36334.71,1083.81,131656.43,66215.82,1641.67,conventional,Atlanta
2.04,319.28,3788.49,0.0,5403.29,6220.2,0.0,organic,Atlanta
1.55,62566.85,434269.43,4193.34,179693.45,1510.42,3.33,conventional,Baltimore/Washington
1.81,986.73,9121.99,99.38,26934.0,13.33,0.0,organic,Baltimore/Washington
1.44,33724.32,2180.13,4757.31,22077.2,5728.7,53.17,conventional,Boise
2.34,51.96,511.36,0.0,382.29,1016.93,0.0,organic,Boise
1.49,14781.17,360615.41,2145.15,74278.47,13286.12,0.0,conventional,Boston
1.83,7.41,1225.55,0.0,32401.82,376.43,0.0,organic,Boston
1.36,11383.36,53894.54,38.11,15584.79,40914.31,0.0,conventional,Buffalo/Rochester
1.35,216.82,114.69,0.0,12428.37,0.0,0.0,organic,Buffalo/Rochester
1.2,1981731.12,2384845.53,125816.68,1165130.71,22762.03,34390.82,conventional,California
2.01,29243.35,48086.52,0.0,52247.85,24.75,0.0,organic,California
1.49,52951.42,62872.0,4716.56,56997.63,5687.37,0.0,conventional,Charlotte
2.02,43.32,3776.83,160.97,7117.43,146.68,0.0,organic,Charlotte
1.94,117423.1,268773.52,88632.79,74126.58,2647.71,2.22,conventional,Chicago
2.06,29.29,28053.8,0.0,7239.69,11.11,0.0,organic,Chicago
1.42,4682.7,80070.26,505.32,28319.17,119249.87,176.14,conventional,Cincinnati/Dayton
1.87,171.76,3285.31,0.0,3873.14,4840.31,0.0,organic,Cincinnati/Dayton
1.22,72722.59,18568.73,808.97,68103.78,4974.53,82.24,conventional,Columbus
1.73,549.86,1472.16,0.0,6422.28,758.46,0.0,organic,Columbus
1.05,548902.52,213645.56,2639.97,180681.23,125267.43,209.1,conventional,Dallas/Ft. Worth
1.67,4525.31,322.02,0.0,15694.95,16.67,0.0,organic,Dallas/Ft. Worth
1.2,130556.48,226576.7,10872.4,92309.2,323624.4,0.0,conventional,Denver
2.01,4980.49,572.15,26.58,11256.31,146.41,0.0,organic,Denver
1.28,91775.45,40457.01,8828.78,163758.86,10728.61,728.21,conventional,Detroit
1.65,425.08,2658.53,0.0,15086.1,2732.77,0.0,organic,Detroit
1.55,2263.72,65813.83,21510.67,40970.87,2846.34,4784.9,conventional,Grand Rapids
1.32,61.38,540.98,0.0,7122.48,0.0,0.0,organic,Grand Rapids
1.52,570308.79,901889.6,159959.25,775312.24,319204.76,12932.84,conventional,Great Lakes
1.7,3060.61,48813.2,0.0,107070.18,17568.64,0.0,organic,Great Lakes
1.47,30541.03,117170.48,36.92,54995.56,282.63,0.0,conventional,Harrisburg/Scranton
1.63,215.06,156.06,20.15,16284.36,0.0,0.0,organic,Harrisburg/Scranton
1.53,5938.74,188044.0,173.6,51182.38,2607.6,0.0,conventional,Hartford/Springfield
1.98,45.05,2689.0,0.0,10867.33,48.5,0.0,organic,Hartford/Springfield
1.12,481864.71,189258.96,2105.74,264530.01,188243.36,400.0,conventional,Houston
1.82,5552.59,163.01,0.0,16652.06,0.0,0.0,organic,Houston
1.63,8565.38,65715.28,870.81,36905.14,40362.33,139.14,conventional,Indianapolis
1.54,143.58,1167.86,0.0,3953.63,1237.79,0.0,organic,Indianapolis
1.17,108447.0,13949.4,264.49,39625.9,31443.34,206.67,conventional,Jacksonville
2.16,102.22,748.02,4.81,758.89,1112.4,0.0,organic,Jacksonville
1.29,56224.61,94603.45,3515.0,41859.63,46967.71,170.0,conventional,Las Vegas
1.93,1136.5,1084.34,0.0,4908.26,9.39,0.0,organic,Las Vegas
1.09,1085428.83,843048.34,81784.71,794198.46,16098.25,29818.61,conventional,Los Angeles
1.99,8078.35,19540.98,0.0,39411.01,20.44,0.0,organic,Los Angeles
1.23,3751.03,44115.78,56.48,13041.14,41950.78,0.0,conventional,Louisville
1.84,1.3,740.67,0.0,1739.58,1209.9,0.0,organic,Louisville
1.22,450543.04,71919.22,223.75,75333.68,76768.87,0.0,conventional,Miami/Ft. Lauderdale
1.84,32.98,424.67,0.0,4908.88,229.33,0.0,organic,Miami/Ft. Lauderdale
1.41,639486.72,1075382.15,19076.52,774152.75,153145.22,656.44,conventional,Midsouth
1.8,2448.54,34603.78,619.38,110757.39,8419.71,0.0,organic,Midsouth
1.14,125954.95,9477.04,185.0,68554.67,13183.91,368.02,conventional,Nashville
1.76,75.61,2571.96,0.0,2957.01,1745.57,0.0,organic,Nashville
1.11,169106.09,21885.18,1787.0,72752.65,11155.63,751.11,conventional,New Orleans/Mobile
1.7,89.32,154.0,0.0,5561.11,283.7,0.0,organic,New Orleans/Mobile
1.57,74423.5,788262.18,779.34,330959.23,23366.81,15.91,conventional,New York
2.11,5301.96,19352.26,84.57,46069.13,74.04,0.0,organic,New York
1.52,251453.16,2238785.24,6303.94,768631.44,165040.73,20.66,conventional,Northeast
1.76,10127.06,29797.6,100.29,218668.73,6247.38,0.0,organic,Northeast
1.5,10155.17,237554.72,1307.67,32792.8,22356.86,0.0,conventional,Northern New England
1.57,1.67,177.53,0.0,32627.56,6241.51,0.0,organic,Northern New England
1.22,257257.1,33771.93,570.11,77035.93,30786.9,0.0,conventional,Orlando
2.01,179.61,1219.5,0.0,3897.77,1169.9,0.0,organic,Orlando
1.53,40321.47,209091.67,274.42,111580.31,5986.88,5.93,conventional,Philadelphia
1.73,1757.98,4800.42,5.22,21134.75,34.45,0.0,organic,Philadelphia
0.98,368642.75,273118.45,7336.87,145789.42,69622.08,1627.78,conventional,Phoenix/Tucson
1.89,2450.25,1503.06,0.0,8522.17,6.06,0.0,organic,Phoenix/Tucson
1.52,30939.52,20179.35,1067.37,32383.14,5823.95,0.0,conventional,Pittsburgh
1.43,1095.47,26.46,0.0,10309.77,6.67,0.0,organic,Pittsburgh
1.38,679340.39,436908.61,3387.14,339758.82,77029.46,21.54,conventional,Plains
1.88,995.63,11209.3,273.81,25519.81,11303.01,0.0,organic,Plains
1.29,152604.62,128666.04,15431.79,175517.41,47898.67,511.17,conventional,Portland
2.49,2011.28,2499.56,0.0,1483.24,11325.08,16.61,organic,Portland
1.48,76356.75,82013.34,4266.3,85668.09,3216.32,1.11,conventional,Raleigh/Greensboro
1.92,181.87,4145.71,133.58,15201.69,174.69,0.0,organic,Raleigh/Greensboro
1.33,53015.01,82269.66,1275.09,78089.52,3026.42,3.33,conventional,Richmond/Norfolk
1.67,327.71,2184.05,36.01,7023.4,586.91,0.0,organic,Richmond/Norfolk
1.3,36192.73,35007.6,265.2,69621.41,2255.63,0.0,conventional,Roanoke
1.53,151.09,1301.57,0.0,7140.34,700.76,0.0,organic,Roanoke
1.45,120962.4,209801.43,798.13,42643.71,515.55,86.71,conventional,Sacramento
1.86,2787.56,2909.91,0.0,1644.45,0.0,0.0,organic,Sacramento
1.0,169061.21,309160.39,19020.23,91706.27,4481.98,504.44,conventional,San Diego
2.13,863.06,6224.07,0.0,5092.32,0.0,0.0,organic,San Diego
1.56,197107.52,428002.14,4543.85,85850.59,44.0,1018.95,conventional,San Francisco
2.09,11099.63,8152.39,0.0,694.44,4.44,0.0,organic,San Francisco
1.53,109352.84,121941.84,14722.61,169263.24,36815.75,261.77,conventional,Seattle
2.43,1118.1,11280.32,16.56,1095.88,13069.96,11.32,organic,Seattle
1.32,139889.99,57049.49,2572.09,74082.72,35393.69,1355.83,conventional,South Carolina
1.69,132.44,2891.29,66.22,10955.01,1216.15,0.0,organic,South Carolina
1.1,2567803.45,938018.17,12452.51,1013799.29,634225.69,1120.31,conventional,South Central
1.73,20556.39,2692.5,0.0,80872.33,1781.49,0.0,organic,South Central
1.23,2294505.56,395328.65,9660.73,722262.44,425157.58,9728.79,conventional,Southeast
1.84,1300.49,15386.24,96.43,58528.26,16969.68,0.0,organic,Southeast
1.41,20428.73,21686.72,276.93,23106.36,5310.69,60.91,conventional,Spokane
2.48,272.0,946.72,0.0,520.0,1058.94,0.0,organic,Spokane
1.34,83829.38,11655.32,117.88,34224.0,4562.24,0.0,conventional,St. Louis
1.8,14.42,924.45,0.0,3222.62,1937.4,0.0,organic,St. Louis
1.46,4026.13,30151.64,29.82,5103.83,14310.03,0.0,conventional,Syracuse
1.35,78.85,61.04,0.0,6933.76,0.0,0.0,organic,Syracuse
1.19,310309.77,48829.24,661.15,69292.89,50787.2,0.0,conventional,Tampa
1.94,92.65,741.78,0.0,4392.21,1093.62,0.0,organic,Tampa
1.29,10596902.91,9803569.58,424755.66,6602082.25,2747519.87,63080.96,conventional,Total U.S.
1.84,88668.95,218858.34,1150.03,718162.0,96481.09,80.17,organic,Total U.S.
1.23,1612273.73,1432411.64,88098.88,1043034.52,950954.44,4209.57,conventional,West
2.16,20936.88,28269.2,60.13,64497.41,34166.43,80.17,organic,West
1.02,340028.02,169026.98,4847.21,65993.2,80063.84,60.0,conventional,West Tex/New Mexico
1.89,1424.2,1259.66,0.0,9071.16,168.43,28.83,organic,West Tex/New Mexico
1.62,2483.36,55509.31,33.88,9877.42,3172.97,0.0,conventional,Albany
1.5,3.56,64.14,0.0,3358.16,0.0,0.0,organic,Albany
1.08,275749.63,32494.72,1124.72,189677.82,66802.08,1723.73,conventional,Atlanta
1.86,447.38,3686.33,0.0,5330.44,2124.23,0.0,organic,Atlanta
1.41,93808.96,458177.74,4062.15,173551.97,6867.25,0.0,conventional,Baltimore/Washington
1.84,1134.54,8053.87,75.7,26614.26,3.33,0.0,organic,Baltimore/Washington
1.21,40651.49,1848.89,4629.02,29560.96,4359.84,54.54,conventional,Boise
2.33,45.0,504.52,0.0,383.32,953.58,0.0,organic,Boise
1.49,13002.8,334875.51,2014.44,74159.79,16919.8,0.0,conventional,Boston
1.95,14.81,1535.06,3.7,25996.99,1076.05,0.0,organic,Boston
1.37,9707.4,54119.19,58.11,19894.72,31804.78,46.67,conventional,Buffalo/Rochester
1.36,175.18,92.84,0.0,10351.66,1634.13,0.0,organic,Buffalo/Rochester
1.15,2148627.4,2224529.18,108333.63,1105519.8,20488.19,55940.33,conventional,California
1.76,27876.4,67331.86,0.0,50478.71,48.12,0.0,organic,California
1.47,46741.48,65173.5,4855.57,66781.57,3829.06,0.0,conventional,Charlotte
2.22,31.39,4550.54,194.47,4819.49,222.62,0.0,organic,Charlotte
1.77,96105.5,284220.43,81793.52,73426.03,3406.65,15.24,conventional,Chicago
1.95,24.68,31160.28,0.0,9915.74,7.77,0.0,organic,Chicago
1.01,4581.41,121602.23,862.16,19496.38,173702.6,182.45,conventional,Cincinnati/Dayton
1.92,194.06,2940.82,0.0,3749.04,6315.38,0.0,organic,Cincinnati/Dayton
0.96,108463.21,15618.1,911.56,91641.47,5898.96,216.05,conventional,Columbus
1.67,569.29,1069.47,0.0,5688.86,151.27,0.0,organic,Columbus
0.96,600272.43,245464.06,3677.48,104979.92,187840.93,264.92,conventional,Dallas/Ft. Worth
1.64,4533.05,324.41,0.0,13307.8,103.39,0.0,organic,Dallas/Ft. Worth
1.07,122060.91,320967.57,8617.99,89816.96,393106.16,1.11,conventional,Denver
2.05,4139.0,411.73,35.75,11030.88,177.1,0.0,organic,Denver
1.0,154127.34,42917.02,7701.33,204821.66,16602.19,473.88,conventional,Detroit
1.58,518.9,2512.04,0.0,13656.25,505.47,0.0,organic,Detroit
1.7,2335.02,46898.66,18583.72,26098.52,7766.59,2033.37,conventional,Grand Rapids
1.52,44.32,3069.6,0.0,6355.36,0.0,0.0,organic,Grand Rapids
1.26,696600.38,1043530.21,144063.19,823843.88,510854.52,6179.77,conventional,Great Lakes
1.69,3261.8,53829.19,0.0,98907.59,13327.04,0.0,organic,Great Lakes
1.45,31048.2,99317.22,76.31,58486.25,2505.22,26.67,conventional,Harrisburg/Scranton
1.61,256.08,154.47,5.48,18300.82,6.6,0.0,organic,Harrisburg/Scranton
1.53,5209.01,161648.13,106.23,62768.76,10883.38,0.0,conventional,Hartford/Springfield
2.17,26.7,3106.6,2.81,9090.71,62.45,0.0,organic,Hartford/Springfield
0.95,526090.63,264224.32,4359.04,428438.84,137878.28,2270.0,conventional,Houston
1.82,5256.51,49.26,0.0,14847.77,0.0,0.0,organic,Houston
1.26,8575.56,86633.97,752.93,35477.95,62594.13,68.57,conventional,Indianapolis
1.48,141.41,794.48,0.0,5320.5,1452.69,0.0,organic,Indianapolis
1.48,74308.6,8741.26,234.92,33225.98,14981.94,186.67,conventional,Jacksonville
2.04,115.85,890.62,2.41,1938.89,1276.53,0.0,organic,Jacksonville
1.12,57828.06,121041.61,5037.21,41685.93,95611.47,330.0,conventional,Las Vegas
1.83,1540.11,1637.33,0.0,3852.92,4.51,0.0,organic,Las Vegas
1.04,1079147.36,743292.73,69039.29,748133.99,14912.26,36715.26,conventional,Los Angeles
1.72,7315.42,31324.47,0.0,35048.65,35.25,0.0,organic,Los Angeles
1.18,3045.35,37125.6,120.44,13435.51,32355.55,2.88,conventional,Louisville
1.7,5.18,756.67,0.0,1658.64,593.25,0.0,organic,Louisville
1.53,314039.49,47476.82,392.9,66124.03,35137.26,0.0,conventional,Miami/Ft. Lauderdale
1.96,64.69,911.14,0.0,4226.66,900.75,0.0,organic,Miami/Ft. Lauderdale
1.28,797195.7,1081492.86,20209.95,821114.39,159168.35,1756.12,conventional,Midsouth
1.85,3560.76,36025.34,677.79,91436.08,5865.01,0.0,organic,Midsouth
1.02,144908.02,8243.13,354.53,63826.67,11123.57,784.57,conventional,Nashville
1.71,72.89,1957.67,0.0,3131.99,1167.89,0.0,organic,Nashville
1.32,131134.51,19876.07,1893.0,65167.14,6089.35,1403.33,conventional,New Orleans/Mobile
1.7,110.32,92.85,0.0,5123.32,549.78,0.0,organic,New Orleans/Mobile
1.41,61830.21,632293.37,600.5,563910.07,60984.25,23.74,conventional,New York
2.05,5539.92,17479.3,118.99,48214.28,148.36,0.0,organic,New York
1.45,228843.35,1955086.76,5588.32,1078991.73,224223.95,93.99,conventional,Northeast
1.82,10655.06,27191.48,115.51,193133.43,8276.32,0.0,organic,Northeast
1.51,9954.77,229668.21,1209.71,18323.67,29437.26,0.0,conventional,Northern New England
1.84,0.0,148.57,0.0,20317.99,4220.61,0.0,organic,Northern New England
1.48,185134.03,22655.69,698.11,54667.82,27265.55,0.0,conventional,Orlando
2.01,248.29,1434.28,0.0,4501.1,1450.48,0.0,organic,Orlando
1.4,38006.98,174069.17,181.44,141562.78,30808.34,0.0,conventional,Philadelphia
1.7,1836.45,3409.48,0.0,22517.97,60.29,0.0,organic,Philadelphia
0.79,555816.37,227846.11,9212.36,330740.57,81893.32,2526.67,conventional,Phoenix/Tucson
1.93,2207.93,1811.7,0.0,6267.02,4.06,0.0,organic,Phoenix/Tucson
1.54,29627.78,17235.32,1064.82,32659.31,4843.65,0.0,conventional,Pittsburgh
1.43,1191.23,12.41,0.0,10463.09,12.22,0.0,organic,Pittsburgh
1.48,583677.03,410381.7,4216.04,292776.18,88977.53,8.06,conventional,Plains
1.89,1006.07,13421.84,70.09,23095.17,10506.74,0.0,organic,Plains
1.03,225938.5,150840.92,14808.15,246798.74,42932.34,246.33,conventional,Portland
2.45,2068.98,2392.02,0.0,1473.33,11077.58,11.11,organic,Portland
1.39,87732.98,82461.12,4552.75,94086.43,2431.53,0.0,conventional,Raleigh/Greensboro
2.29,192.26,4978.84,173.5,6880.73,79.45,0.0,organic,Raleigh/Greensboro
1.15,82955.94,75403.92,1474.13,87156.99,3547.7,61.69,conventional,Richmond/Norfolk
1.64,1262.85,2499.88,52.94,6880.75,169.3,0.0,organic,Richmond/Norfolk
1.08,65571.8,34149.97,209.3,69792.75,6641.68,55.56,conventional,Roanoke
1.5,163.9,1362.58,0.0,6386.62,342.61,0.0,organic,Roanoke
1.36,129130.3,234394.74,1020.06,38736.42,429.99,3910.67,conventional,Sacramento
1.74,2535.09,2818.07,0.0,3101.11,0.0,0.0,organic,Sacramento
1.04,162044.55,219943.83,17093.91,88039.76,3916.8,2386.66,conventional,San Diego
1.6,761.73,10819.54,0.0,4870.94,0.0,0.0,organic,San Diego
1.41,261561.33,435912.81,3140.0,84961.32,94.01,1956.33,conventional,San Francisco
2.05,10983.96,8063.69,0.0,1161.12,4.44,0.0,organic,San Francisco
1.37,119514.34,114867.45,6037.11,222651.89,40236.49,237.32,conventional,Seattle
2.34,788.17,8753.24,7.67,1001.42,12312.18,9.95,organic,Seattle
1.28,134738.68,56451.03,2686.05,89967.7,23352.49,1084.44,conventional,South Carolina
1.68,125.12,3697.79,112.44,9239.73,561.48,0.0,organic,South Carolina
0.99,2770715.69,1154114.11,24089.18,1127480.34,716953.08,4725.48,conventional,South Central
1.69,20163.6,2648.96,0.0,74677.27,2224.3,0.0,organic,South Central
1.34,1801086.94,298601.36,10159.03,767422.68,305652.13,11137.8,conventional,Southeast
1.8,1631.92,17868.58,138.66,57092.21,12532.28,0.0,organic,Southeast
1.32,22345.57,19106.3,286.43,31681.11,5078.04,32.83,conventional,Spokane
2.54,215.25,1023.49,0.0,380.0,977.77,0.0,organic,Spokane
1.55,58145.15,16129.77,588.91,44600.41,6221.21,0.0,conventional,St. Louis
1.77,1.76,1255.74,0.0,3920.93,1665.32,0.0,organic,St. Louis
1.44,3247.93,29429.38,67.38,7444.72,11838.7,0.0,conventional,Syracuse
1.38,76.51,38.25,0.0,5041.26,173.34,0.0,organic,Syracuse
1.48,204472.52,30501.48,696.02,54636.63,33327.4,0.0,conventional,Tampa
1.95,117.74,949.73,0.0,4451.12,1047.99,0.0,organic,Tampa
1.19,11042128.27,9774987.75,400250.97,7470394.42,3275463.49,88369.34,conventional,Total U.S.
1.82,88073.16,244925.18,1059.63,648557.69,85378.96,35.71,organic,Total U.S.
1.06,2015381.78,1607251.56,83591.62,1453245.43,1249145.77,8527.79,conventional,West
2.13,19917.54,26607.93,57.58,59737.21,32599.13,35.71,organic,West
0.94,381629.56,199062.24,8891.13,62748.05,139154.47,30.0,conventional,West Tex/New Mexico
1.74,2012.76,1503.09,0.0,8566.79,86.66,0.0,organic,West Tex/New Mexico
1.26,4509.0,96748.0,213.0,8006.0,4109.0,0.0,conventional,Albany
1.71,0.0,245.71,0.0,2418.91,0.0,0.0,organic,Albany
1.11,251896.0,31719.0,1398.0,154898.0,75134.0,3164.0,conventional,Atlanta
1.8,199.47,4259.52,0.0,6474.29,1182.5,0.0,organic,Atlanta
1.49,78052.0,387453.0,3925.0,178913.0,10350.0,0.0,conventional,Baltimore/Washington
1.81,823.07,7144.26,105.89,25558.09,10.0,0.0,organic,Baltimore/Washington
1.23,37876.0,2047.0,4630.0,32441.0,4811.0,21.0,conventional,Boise
1.88,46.66,484.39,0.0,356.27,981.89,0.0,organic,Boise
1.23,15689.0,533027.0,5720.0,74568.0,10086.0,0.0,conventional,Boston
1.87,24.04,1429.61,0.0,21304.78,3389.85,0.0,organic,Boston
1.37,10402.0,55305.0,48.0,45324.0,7354.0,0.0,conventional,Buffalo/Rochester
1.39,250.66,105.43,0.0,6031.35,6008.31,0.0,organic,Buffalo/Rochester
1.15,2309785.0,1882561.0,108415.0,1248089.0,30662.0,58284.0,conventional,California
1.99,29124.07,43952.88,1.59,48885.5,53.89,0.0,organic,California
1.44,53681.0,65657.0,4551.0,62017.0,4539.0,0.0,conventional,Charlotte
2.15,16.49,3865.41,176.72,4734.38,255.5,0.0,organic,Charlotte
1.78,90581.0,276787.0,91330.0,79021.0,3280.0,12.0,conventional,Chicago
2.06,24.78,25147.1,0.0,7733.57,18.89,0.0,organic,Chicago
0.9,5473.0,119880.0,868.0,16033.0,182385.0,190.0,conventional,Cincinnati/Dayton
1.67,203.73,3368.13,0.0,5085.49,3614.17,0.0,organic,Cincinnati/Dayton
0.97,98437.0,14574.0,866.0,69587.0,12778.0,191.0,conventional,Columbus
1.53,590.03,1463.98,0.0,6057.45,327.15,0.0,organic,Columbus
0.96,509106.0,271438.0,4615.0,120695.0,148352.0,121.0,conventional,Dallas/Ft. Worth
1.7,5898.74,416.95,0.0,13895.16,34.73,0.0,organic,Dallas/Ft. Worth
1.03,137872.0,269918.0,8942.0,102535.0,328570.0,0.0,conventional,Denver
1.99,4294.35,411.81,20.71,12014.56,118.42,0.0,organic,Denver
0.93,163957.0,42219.0,8156.0,185753.0,32216.0,602.0,conventional,Detroit
1.42,718.59,2938.26,0.0,13814.96,339.75,0.0,organic,Detroit
1.59,2585.0,49202.0,17062.0,31462.0,8517.0,1957.0,conventional,Grand Rapids
1.43,37.26,1159.39,0.0,7303.86,6.67,0.0,organic,Grand Rapids
1.19,699961.0,1049661.0,151409.0,791377.0,585936.0,5866.0,conventional,Great Lakes
1.64,3624.05,45966.15,0.0,96907.0,12266.25,0.0,organic,Great Lakes
1.38,31166.0,99684.0,74.0,54249.0,16269.0,0.0,conventional,Harrisburg/Scranton
1.56,204.09,163.45,6.77,18711.27,14.86,0.0,organic,Harrisburg/Scranton
1.56,6490.0,162389.0,206.0,55528.0,2253.0,0.0,conventional,Hartford/Springfield
2.09,36.11,2880.01,1.41,9531.31,37.54,0.0,organic,Hartford/Springfield
0.88,514065.0,251034.0,6534.0,416893.0,68334.0,37.0,conventional,Houston
1.68,6158.94,57.13,0.0,19085.77,0.0,0.0,organic,Houston
1.03,11814.0,89236.0,1037.0,36175.0,63702.0,165.0,conventional,Indianapolis
